model,config,fitted_on,threshold,tp,fn,fp,tn,sensitivity,specificity,miss_rate,false_referral_rate,ppv,npv,referral_rate,referrals_per_100,balanced_accuracy
vit,ensemble5,internal_val,0.217,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.218,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.219,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.22,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.221,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.222,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.223,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.224,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.225,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.226,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.227,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.228,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.229,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.23,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.231,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.232,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.233,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.234,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.23500000000000001,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.23600000000000002,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.23700000000000002,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.23800000000000002,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.23900000000000002,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.24,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.241,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.242,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.243,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.244,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.245,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.246,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.247,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.248,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.249,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.25,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.251,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.252,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.253,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.254,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.255,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.256,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.257,808,3,3,295,0.9963008631319359,0.9899328859060402,0.0036991368680641184,0.010067114093959731,0.9963008631319359,0.9899328859060402,0.7312894499549143,73.12894499549144,0.993116874518988
vit,ensemble5,internal_val,0.258,808,3,2,296,0.9963008631319359,0.9932885906040269,0.0036991368680641184,0.006711409395973154,0.9975308641975309,0.9899665551839465,0.7303877366997295,73.03877366997295,0.9947947268679813
vit,ensemble5,internal_val,0.259,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.26,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.261,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.262,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.263,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.264,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.265,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.266,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.267,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.268,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.269,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.27,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.271,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.272,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.273,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.274,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.275,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.276,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.277,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.278,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.279,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.28,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.281,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.28200000000000003,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.28300000000000003,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.28400000000000003,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.28500000000000003,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.28600000000000003,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.28700000000000003,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.28800000000000003,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.289,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.29,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.291,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.292,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.293,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.294,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.295,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.296,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.297,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.298,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.299,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.3,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.301,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.302,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.303,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.304,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.305,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.306,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.307,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.308,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.309,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.31,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.311,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.312,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.313,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.314,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.315,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.316,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.317,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.318,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.319,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.32,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.321,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.322,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.323,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.324,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.325,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.326,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.327,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.328,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.329,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.33,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.331,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.332,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.333,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.334,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.335,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.336,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.337,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.338,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.339,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.34,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.341,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.342,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.343,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.34400000000000003,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.34500000000000003,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.34600000000000003,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.34700000000000003,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.34800000000000003,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
vit,ensemble5,internal_val,0.34900000000000003,808,3,1,297,0.9963008631319359,0.9966442953020134,0.0036991368680641184,0.003355704697986577,0.9987639060568603,0.99,0.7294860234445446,72.94860234445446,0.9964725792169746
